,Unnamed: 0,xi,GrantDate,PatentNo,MatchAsgName,comp,Returns
0,1,76.49261474609379,2003-01-21,6508800,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.11377391876181175
1,2,35.546592712402294,2003-02-18,6520948,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.18632258558568165
2,3,36.8217620849609,2003-02-25,6523698,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.15363554130222576
3,4,80.483528137207,2003-01-14,6506333,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.017351885867151737
4,5,80.2239761352539,2003-01-07,6503453,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1379465916520697
5,6,72.7206726074219,2003-01-28,6511411,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.6513415651455338
6,7,52.0696029663086,2003-03-11,6532399,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.17592954025689594
7,8,36.8217620849609,2003-02-25,6524231,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.15363554130222576
8,9,47.912681579589794,2003-04-01,6542910,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.035280596450019144
9,10,35.546592712402294,2003-02-18,6520997,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.18632258558568165
10,11,25.3656826019287,2003-03-04,6528173,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.08097862054037143
11,12,30.509290695190398,2003-04-29,6554023,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.27452983921916013
12,13,25.7790451049805,2003-04-08,6544787,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.2234922836037027
13,14,30.509290695190398,2003-04-29,6555391,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.27452983921916013
14,15,50.497676849365206,2003-03-25,6537445,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.07686736604443864
15,16,33.508693695068395,2003-06-03,6572604,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2218719104395039
16,17,49.3760566711426,2003-04-15,6548729,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.24771290219825903
17,18,67.93662261962889,2003-06-17,6579583,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.11122153108633995
18,19,60.761802673339794,2003-05-27,6569125,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.37270024933880275
19,20,32.9910354614258,2003-06-24,6582386,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.45321952061163634
20,21,23.6648807525635,2003-07-22,6595964,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.08049784032423002
21,22,21.667699813842802,2003-06-10,6576201,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.09365822486687488
22,23,21.1356582641602,2003-07-01,6586573,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2483140183155165
23,24,21.667699813842802,2003-06-10,6575205,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.09365822486687488
24,25,32.9910354614258,2003-06-24,6582349,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.45321952061163634
25,26,32.9693565368652,2003-07-15,6592542,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.16298308770354905
26,27,23.6648807525635,2003-07-22,6596230,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.08049784032423002
27,28,14.326548576355,2003-09-02,6613187,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07265523205890681
28,29,36.2783355712891,2003-08-12,6604545,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.10211861148603704
29,30,71.9470138549805,2003-08-26,6610040,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.29395035392166025
30,31,36.466770172119105,2003-07-29,6599515,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.28345697213090865
31,32,36.881507873535206,2003-08-05,6601710,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.14673059066166938
32,33,36.881507873535206,2003-08-05,6602508,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.14673059066166938
33,34,14.326548576355,2003-09-02,6613336,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07265523205890681
34,35,36.2783355712891,2003-08-12,6605076,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.10211861148603704
35,36,14.326548576355,2003-09-02,6612447,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07265523205890681
36,37,70.9036026000977,2003-08-19,6607784,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.04975700860349756
37,38,14.326548576355,2003-09-02,6613070,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07265523205890681
38,39,14.326548576355,2003-09-02,6613566,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07265523205890681
39,40,76.688346862793,2003-09-23,6623638,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.11634667857237967
40,41,37.7273101806641,2003-10-14,6632318,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.051897662305752906
41,42,37.7273101806641,2003-10-14,6632201,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.051897662305752906
42,43,82.2375946044922,2003-12-16,6663743,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06694239912359323
43,44,72.0083847045898,2003-11-11,6644365,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.001508853142187766
44,45,70.5122604370117,2003-11-25,6652942,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.23428968304053382
45,46,23.326316833496104,2003-11-18,6648861,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2549319123879977
46,47,23.326316833496104,2003-11-18,6648011,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2549319123879977
47,48,78.77256774902341,2003-12-23,6666665,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.0334528735553189
48,49,39.7997589111328,2004-02-10,6688476,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2555601472171777
49,50,82.8645401000977,2003-12-09,6659132,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1266243637473872
50,51,37.8869476318359,2004-01-06,6672333,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.029499282840260443
51,52,20.155780792236303,2003-12-30,6670323,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.15809243503096337
52,53,20.155780792236303,2003-12-30,6668526,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.15809243503096337
53,54,20.155780792236303,2003-12-30,6669681,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.15809243503096337
54,55,20.155780792236303,2003-12-30,6669905,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.15809243503096337
55,56,19.4285297393799,2004-02-03,6684903,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.38580949711918533
56,57,19.4285297393799,2004-02-03,6686180,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.38580949711918533
57,58,11.7749547958374,2004-02-24,6696261,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07628324772015455
58,59,12.3895673751831,2004-03-30,6713453,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06443420181767785
59,60,11.7749547958374,2004-02-24,6695805,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07628324772015455
60,61,11.7749547958374,2004-02-24,6696023,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07628324772015455
61,62,12.3895673751831,2004-03-30,6712095,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06443420181767785
62,63,38.990234375,2004-04-06,6716004,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.13230746886341477
63,64,19.489568710327102,2004-03-23,6709428,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.011566906392340197
64,65,19.489568710327102,2004-03-23,6709412,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.011566906392340197
65,66,21.4310321807861,2004-05-04,6730660,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.13772170052049743
66,67,47.342220306396506,2004-04-20,6723062,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.22509548402037255
67,68,40.2185020446777,2004-04-27,6727101,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1694988569148813
68,69,20.6169548034668,2004-06-01,6742760,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1516200603207532
69,70,20.6169548034668,2004-06-01,6743523,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1516200603207532
70,71,14.105673789978,2004-06-08,6745902,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.007346957073658967
71,72,14.105673789978,2004-06-08,6746482,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.007346957073658967
72,73,14.105673789978,2004-06-08,6746514,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.007346957073658967
73,74,43.7408294677734,2004-07-06,6759007,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1452273615201178
74,75,36.0843391418457,2004-08-24,6780333,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.033244686788388295
75,76,13.634840965271001,2004-08-03,6770050,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.016140826567681465
76,77,8.8728551864624,2004-07-20,6764686,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07780653208783078
77,78,8.8728551864624,2004-07-20,6764761,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07780653208783078
78,79,8.8728551864624,2004-07-20,6766259,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07780653208783078
79,80,13.634840965271001,2004-08-03,6769231,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.016140826567681465
80,81,12.7604475021362,2004-10-05,6800432,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1292183055648089
81,82,12.7604475021362,2004-10-05,6800786,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1292183055648089
82,83,12.7604475021362,2004-10-05,6800054,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1292183055648089
83,84,40.019947052002,2004-09-28,6797729,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.106540029428463
84,85,42.1008720397949,2004-10-12,6802982,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.28318804849001455
85,86,39.710136413574205,2004-11-09,6814547,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1959105053874902
86,87,37.25,2004-10-26,6808503,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.0033447213904401266
87,88,40.207126617431605,2004-11-23,6821267,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.05892552285810935
88,89,40.0416679382324,2005-01-18,6844038,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.05339156808775316
89,90,45.7007713317871,2004-12-14,6830549,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.12799710143033743
90,91,21.7651443481445,2004-12-28,6835186,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.027787008918488912
91,92,21.7651443481445,2004-12-28,6835396,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.027787008918488912
92,93,12.375376701355,2005-02-15,6855489,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.004341284834597781
93,94,33.2191848754883,2005-01-25,6846161,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.05110419267814856
94,95,17.4323348999023,2005-02-08,6852103,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.044747264069355926
95,96,12.375376701355,2005-02-15,6855120,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.004341284834597781
96,97,13.175304412841802,2005-03-08,6863083,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.08507696472751618
97,98,13.175304412841802,2005-03-08,6863261,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.08507696472751618
98,99,13.175304412841802,2005-03-08,6863821,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.08507696472751618
99,100,12.830058097839402,2005-03-22,6869617,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06250432398143399
100,101,17.4323348999023,2005-02-08,6852099,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.044747264069355926
101,102,39.7937774658203,2005-02-22,6857318,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07896166383970354
102,103,11.711623191833501,2005-03-01,6860846,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.11615728515120823
103,104,19.223352432251,2005-04-05,6875191,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.10416896993108173
104,105,11.711623191833501,2005-03-01,6861473,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.11615728515120823
105,106,12.830058097839402,2005-03-22,6869653,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06250432398143399
106,107,35.79408645629879,2005-03-29,6872307,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.008200441038385334
107,108,12.830060000000001,2005-03-22,6869538,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06250432398143399
108,109,42.69794,2005-05-10,6890328,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.05343897799188557
109,110,21.287689999999998,2005-04-19,6881790,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1859891104458561
110,111,13.66213,2005-04-26,6884228,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.21252263738518704
111,112,40.08493,2005-04-12,6878105,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.025591194061118816
112,113,19.23656,2005-05-31,6899666,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.12846718940465227
113,114,36.05669,2005-05-17,6892755,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.033867587520831965
114,115,13.66213,2005-04-26,6884230,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.21252263738518704
115,116,19.23656,2005-05-31,6899834,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.12846718940465227
116,117,40.4383,2005-07-05,6913056,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.031146549682210076
117,118,21.59283,2005-07-26,6921381,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1839964325150909
118,119,21.59283,2005-07-26,6921380,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1839964325150909
119,120,22.43044,2005-08-09,6926695,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.13657621047268687
120,121,20.88794,2005-08-30,6936413,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.059696857024393424
121,122,42.92949,2005-09-06,6939111,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.21337380100441886
122,123,43.13592,2005-10-04,6951656,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.10236140025007286
123,124,20.57037,2005-09-27,6949079,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06383484525830008
124,125,20.57037,2005-09-27,6948522,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.06383484525830008
125,126,42.12952,2005-11-29,6969483,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.027732883809903547
126,127,19.65255,2005-10-11,6953323,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07119895701534604
127,128,20.39039,2005-11-15,6964798,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.0714005295850933
128,129,13.719420000000001,2005-12-13,6974447,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.12265606400599123
129,130,19.989829999999998,2005-12-20,6976973,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1483261119683067
130,131,13.719420000000001,2005-12-13,6975924,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.12265606400599123
131,132,32.969359999999995,2003-07-15,6592558,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.16298308770354905
132,133,37.44678,2005-02-01,6849039,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.22608800271189167
133,134,13.634839999999999,2004-08-03,6770148,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.016140826567681465
134,135,21.43103,2004-05-04,6730054,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.13772170052049743
135,136,8.872855,2004-07-20,6764482,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.07780653208783078
136,137,23.66488,2003-07-22,6596179,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.08049784032423002
137,138,21.13566,2003-07-01,6585696,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2483140183155165
138,139,74.40876,2003-10-21,6635324,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.14763414334580013
139,140,19.31466,2005-06-14,6905314,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1395790943238978
140,141,42.1449,2004-04-13,6718735,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.05818599193891162
141,142,58.05336,2003-04-22,6550493,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.07296074166230813
142,143,21.13566,2003-07-01,6585499,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2483140183155165
143,144,39.00266,2004-05-11,6733472,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.34268950970123185
144,145,19.22335,2005-04-05,6874522,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.10416896993108173
145,146,13.66213,2005-04-26,6884232,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.21252263738518704
146,147,23.326320000000003,2003-11-18,6648922,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2549319123879977
147,148,25.77905,2003-04-08,6544229,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.2234922836037027
148,149,19.989829999999998,2005-12-20,6977085,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.1483261119683067
149,150,19.03246,2004-03-16,6706008,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.22219736924602757
150,151,38.92902,2005-06-21,6908553,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.292243834441555
151,152,65.90944,2003-07-08,6590033,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.0355006934124346
152,153,21.287689999999998,2005-04-19,6881337,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.1859891104458561
153,154,43.39346,2005-08-16,6929751,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.06674131274483207
154,155,33.50869,2003-06-03,6572867,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.2218719104395039
155,156,25.365679999999998,2003-03-04,6528540,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.08097862054037143
156,157,21.59768,2005-10-25,6957523,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.15868967690475533
157,158,61.088840000000005,2003-05-20,6565806,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.074827236100457
158,159,25.365679999999998,2003-03-04,6527957,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.08097862054037143
159,160,42.38572,2004-08-10,6773458,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,-0.16025794395621107
160,161,40.602059999999994,2004-11-30,6824688,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.09724192507160989
161,162,20.39039,2005-11-15,6965014,BAXTER INTERNATIONAL INC,BECTON DICKINSON AND COMPANY,0.0714005295850933
162,163,76.49261474609379,2003-01-21,6508800,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.32099582096352486
163,164,35.546592712402294,2003-02-18,6520948,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.022041836533303792
164,165,36.8217620849609,2003-02-25,6523698,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.03196391670756323
165,166,80.483528137207,2003-01-14,6506333,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.11495831781654375
166,167,80.2239761352539,2003-01-07,6503453,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.017930684166830066
167,168,72.7206726074219,2003-01-28,6511411,BAXTER INTERNATIONAL INC,KENNAMETAL INC,0.017635593751502872
168,169,52.0696029663086,2003-03-11,6532399,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.10328571697309832
169,170,36.8217620849609,2003-02-25,6524231,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.03196391670756323
170,171,47.912681579589794,2003-04-01,6542910,BAXTER INTERNATIONAL INC,KENNAMETAL INC,-0.3500982173719624
